product_id,product_weight_g,product_length_cm,product_height_cm,product_width_cm
f9a09e5ecddf77ede4cade6a11624ac9,20500.0,58.0,28.0,58.0
19629b1460e380638d4b9263bd31547a,10900.0,75.0,18.0,70.0
f1ea1977e38592ba5b04a64b28ce1b88,1400.0,50.0,12.0,12.0
b44cc626aea8d2a65572672cb050c083,1600.0,39.0,20.0,16.0
1e1302fdbd3459fdb800a772186b81e1,300.0,27.0,10.0,16.0
7aee02a2be46cc487c6c56c0c420075a,2700.0,40.0,15.0,40.0
70e0c10acc3dd72e17f2136ddb027317,200.0,30.0,20.0,40.0
ffd40fd04d40e1cc1372775863fa6148,2300.0,41.0,12.0,34.0
537795846d3155fd59b4eb12545b1b2f,50.0,16.0,5.0,11.0
da721f960c721a863e6bd3ccf8ebb4de,180.0,60.0,11.0,11.0
1ec941740a3b1eb1fdfb1ca106077e85,700.0,28.0,25.0,25.0
01422266d7a3131403364787ef9dab11,450.0,40.0,4.0,30.0
5570e58fb62fc2a83e5bda3974e35be5,1050.0,38.0,10.0,38.0
5533be1a0bbb27d0332f8279556b5e86,700.0,24.0,3.0,24.0
d90d7857e8369bf261bcbaeb9731b64e,850.0,26.0,10.0,26.0
382c2f734ff9d09b3cc73d86f618dbd6,2400.0,41.0,26.0,31.0
3b8187fd5d6a718560a48a895a195a04,600.0,21.0,6.0,24.0
03e1c946c0ddfc58724ff262aef08dff,550.0,16.0,22.0,12.0
8a5e9eee5823819fcdbbe4b02fe319ab,450.0,45.0,15.0,35.0
53a49e6f80917f8d611ec74ccf84c157,20450.0,43.0,79.0,41.0
800f75019492a0d9ffb2483ae65b59f1,100.0,17.0,3.0,12.0
24c9dc6efe88a1c3e794968ab1dd2a38,800.0,30.0,15.0,25.0
9e3e88831c08bfd15924e5cfbf2b1442,200.0,24.0,7.0,14.0
a7caf970fe61b23afec3d2d0ba545eb8,800.0,34.0,10.0,22.0
b8c2cf7e813b0eb7ec62f7459217b22c,1800.0,40.0,23.0,13.0
f2e024d05f3ba35de72a41c503d819a9,1650.0,26.0,35.0,26.0
574a84e6ebd42413eb6d2a7e97f04612,2000.0,30.0,12.0,16.0
4494cc0c66d02e91c0475a9610c2749f,900.0,30.0,15.0,30.0
7d00a7c029fe3cf2bddc1e8e0484c2c1,450.0,16.0,11.0,16.0
1c27515baa5bece76d41e2353efcdd8e,900.0,71.0,13.0,11.0
64e054669023deb2bfa82f61a2829404,1550.0,38.0,10.0,38.0
8b9c8e85433275b6ff2beec69943e2c3,600.0,45.0,5.0,30.0
742163dfd4b341064c25d95f33917b13,1700.0,47.0,26.0,35.0
a3f24c067c7ab4e50f739485b1cc623f,2500.0,43.0,8.0,26.0
9cb67ae6cec5627ef21cbadcdb357054,300.0,16.0,10.0,11.0
4cd6ba4ea3112de8fc238307c4dc6307,1000.0,35.0,8.0,25.0
333789d98505fa09e6e270b62360996e,550.0,27.0,15.0,20.0
407e01944d78001dbd21da4c2059b8dc,300.0,16.0,4.0,11.0
17fb76f8ade00583f4c8d49abe3c817e,1400.0,20.0,20.0,20.0
4da69617724180dc2e4aedddd7ef938b,450.0,45.0,15.0,35.0
059fb7d4b3383690a65610a1d6320e7e,100.0,16.0,2.0,20.0
92d9e76c3678dc402b5d1a49f1ccc7f2,2550.0,45.0,13.0,35.0
1522a5bd5aab30ceb119c8fb8ec5a8f0,250.0,26.0,9.0,17.0
e80b0f891f4c89b8f138c847e947b57a,600.0,46.0,4.0,22.0
0fe8a1b84e17fa266386c5547c4c2705,1300.0,16.0,10.0,17.0
315c6373ff469f7b7f60bbb36c319f7b,550.0,20.0,10.0,15.0
10262dd1d69315c5a855b40812520578,800.0,50.0,16.0,44.0
0919c3b02491ed4dd1c5c2258b7ae5f2,30000.0,55.0,75.0,61.0
a512b45196335938ab8e8efd63bc7d2b,150.0,16.0,5.0,20.0
aafa97a9b1e2b3eff1702a24f1d058e9,200.0,25.0,2.0,17.0
066313d5479246299d9c2a117f55d0a3,300.0,22.0,10.0,15.0
af958790ccbac40ab33fc75971df69b1,950.0,45.0,35.0,20.0
e7a7e6b2b4959a39ac5ca07aa21e09ea,400.0,20.0,4.0,12.5
2b5bed5ddd304876b5d0c3eca2b6cbce,1400.0,35.0,9.0,25.0
e75cde871d7baffb2e614110f1f4af35,500.0,35.0,2.0,11.0
b04942f7c5539423237bd420009dc291,300.0,32.0,10.0,26.0
0e34187d4312b97b5e698836d28ed040,450.0,16.0,17.0,12.0
343f9a709f19a5f4af650ac0b0ca7f74,450.0,21.0,25.0,21.0
7efc564221bdfb4d94ab9418ffb7ff8a,5650.0,33.0,33.0,43.0
f02d2666e92bec1257a6b1ebe94274ea,100.0,28.0,16.0,16.0
3ed1acff2a294f6e314f95ffdd76002c,2600.0,35.0,20.0,20.0
369dfa384d5ad2a0cb97cb4cda846c47,150.0,30.0,15.0,15.0
348b10ae8463b0ee175ad03103e59f83,1000.0,18.0,23.0,20.0
e5ea77a1575b40961598bca64f081976,1500.0,45.0,15.0,35.0
b9d08ac03202eeaae61439ff4719d288,1350.0,49.0,5.0,24.0
0130c4375ccbe30dbfa676abd076a056,1050.0,58.0,11.0,15.0
81e864337e4e8fc1d981a01e27a86be1,600.0,30.0,20.0,20.0
fc2a10fccd980a626042e02b0948269d,450.0,27.0,6.5,13.0
45fdae174c208888a9d806b4e7f83a08,500.0,35.0,35.0,11.0
9064f7e4f4d596604b5df8265fdcc8e1,200.0,17.5,4.0,11.5
d3a735e40a3d006beb83b9b0594d3765,500.0,16.0,11.001,12.0
c41f7d21dd7456c83470a1ab0076794f,750.0,24.0,21.0,14.0
58a84286399d234f7234d54d9daf6418,2450.0,30.0,12.0,16.0
ecc1323a42fb16f485902b43aef03a03,1300.0,40.0,7.0,31.0
54b5d1594234247b378817e2f67a49aa,600.0,17.0,15.0,50.0
7a090d3f72609a20e66dacd4be1054c4,200.0,18.0,8.0,13.0
7858ef2bdbf08f635dedbe5cd1dc966e,1500.0,35.0,20.0,15.0
2e0522d6646a3ec13a5507f212ecb614,800.0,16.0,10.0,16.0
6b44b326fe8c9daee139a44b0b742fac,50.0,18.0,18.0,12.0
b1ffef38f0db9fb4e1a6f91b47ec63d4,100.0,20.0,20.0,20.0
72fb233f47d0d3e5f22f9738d0c45e29,550.0,25.0,5.0,20.0
d8b8e82856a488b2cf5bcf21407efa8d,100.0,17.0,7.0,12.0
376c3b8593f2ab163a7c1036e8307123,2600.0,45.0,20.0,20.0
071f9a2b7591f2e8a2a59a50ecc5a297,7150.0,75.0,15.0,50.0
8e0aa05a387182c8ef3cd13b6131e60f,1800.0,44.0,14.0,33.0
94e2025098ce5db061c98e1c023bab27,23500.0,30.0,75.0,30.0
1965c92fbab3f2b57105aed79305429d,200.0,16.0,16.5,11.0
6d689e06fdf9f8b8cea530553c0d1c76,10850.0,58.0,28.0,58.0
878a891a2694570ec7602c80e45d323a,1750.0,36.0,36.0,36.0
13516a964d0119f40d727805cef64436,802.0,28.0,25.0,25.0
da549e6a420b6f352a9d7d9b50d7b575,400.0,25.0,12.0,40.0
73abf6f6dfa98d1d04760f4cc1370b07,3700.0,30.0,7.0,25.0
46444262c3cb20869d7f96985fc0b08a,4750.0,102.0,10.0,22.0
23a8c3849cf3f25b1962e056d459deb7,1150.0,30.0,22.0,22.0
3af323a3bb29406e22d5e400787167b7,100.0,16.0,6.0,13.0
c26cdf2dc840313b7727693bc186db7d,800.0,31.0,9.0,11.0
2c1bff2cf5d22d452264f2d8cec33880,650.0,30.0,10.0,20.0
208e1df130afb08c59c387b356bc149a,7000.0,52.0,52.0,16.0
3c40f1198e8e92e3c84c84bf8a8e1f0e,450.0,40.0,4.0,30.0
c0000c2f3ee0cd4dc5411c613bc781a6,600.0,60.0,6.0,40.0
78514b0a0cec96621010b7b6a2bfd6c6,450.0,50.0,3.0,25.0
323e0c1b1d5fb972fc7519fb4c52ce44,1100.0,34.0,16.0,27.0
06f18114503e7543d81252fd61a53df8,1250.0,22.0,24.0,24.0
c89e8c067337f726514a8ef42a523811,100.0,16.0,88.0,16.0
36b2c573094ddb43ce16e7499c0f49cb,2900.0,29.0,7.0,20.0
527b0d563a8729f44d5ffb437100931f,300.0,25.0,19.0,16.0
9ba0a80d7ee6698a4ff8af48e37ddcbb,400.0,30.0,15.0,30.0
ca7f35fd05183d25040deb558fcf2317,1250.0,45.0,8.0,35.0
eb6663ccd7aa2159c1f15e557cff4a3a,5600.0,30.0,20.0,40.0
dbf456c89545de162537548a292e5518,13450.0,30.0,7.0,25.0
6401d2f82d6e6c52998ce626fe4eda24,300.0,30.0,40.0,11.0
705a1f81c8ee4b8b6acd64ce60cc3079,28400.0,90.0,45.0,42.0
3fb61b063e6bf4803472e56d84ee876f,300.0,17.0,19.0,15.0
0b596294660becbfd46c47977c2b2282,1500.0,30.0,15.0,30.0
fb2631932085fc37d651d3408aa65a8c,800.0,23.0,23.0,23.0
ffd259a48b9b073c942884d0f3659566,400.0,40.0,5.0,20.0
d2e131d6f19ae0d665fc1a6c420b4f4c,800.0,19.0,9.0,15.0
b2873f8b24fbe611a16afb61dba34edd,150.0,20.0,14.0,12.0
2b24cfb25ee90eaa2ebc34844fba07b9,2000.0,33.0,6.0,22.0
37246960437c4a40a03c40f0ea2e957c,1800.0,38.0,10.0,38.0
283a5d410b826db5be2eba0257454b7d,300.0,25.0,40.0,15.0
f5eeb0828b6adcc6d7a313db480a9037,500.0,17.0,12.0,12.0
9391a573abe00141c56e38d84d7d5b3b,5200.0,45.0,15.0,35.0
67a1e52f1184a4ffecff3b0a80d00889,8500.0,52.0,15.0,52.0
bcf64c2356ded745b81b4348a8a763e1,1000.0,19.0,15.0,18.0
2befa4541c8bf3f4c76ebbed873f628f,14900.0,39.0,30.0,33.0
e8978d476d166c952ffba0ba4b94097e,500.0,70.0,8.0,60.0
7488482ecdc1096af0d1f23338dbdb4d,650.0,20.0,2.0,15.0
28e23776d8404a3c92ea8b79b5666229,500.0,25.0,10.0,35.0
0ba1101b16fdb9eed039e99572825510,200.0,16.0,5.0,20.0
3648e11d15ee75fee70a690f89bc9100,9700.0,28.0,41.0,36.0
a171b306b69fe67a7bb0873d02e9cb98,250.0,43.0,16.0,27.0
fca5d31cf768e5bf8a75483fa7f4674c,11400.0,52.0,52.0,16.0
c2761edd36eeede939fe9e499b649116,600.0,16.0,35.0,25.0
5ddab10d5e0a23acb99acf56b62b3276,450.0,30.0,20.0,11.0
7bd42138fcc3aec6e8a0494f5a34bd25,300.0,20.0,10.0,13.0
50063fba038aabf31446889396187973,1050.0,30.0,30.0,30.0
d15779a1e037c52a9a25284fb2567c70,700.0,43.0,10.0,29.0
54cf6855290fa84f4229157050027d5d,21900.0,60.0,25.0,45.0
9a290f7a53618827319b1a927f1a62b4,5350.0,34.0,34.0,34.0
827abcada2c9f7862ef735fd765b87b1,300.0,29.0,7.0,16.0
05a75cd320865bee3f3b69014ba5bddc,100.0,16.0,10.0,15.0
4da636f24f01b2d99a05d9cdc430853f,1300.0,30.0,10.0,25.0
861f715fc920b62d0bbd75b605a9827d,700.0,34.0,3.0,34.0
b3716b1e3576d3f2f246139d80c67d6a,200.0,45.0,15.0,35.0
24cdea192c5e345910d4fda8580576bd,250.0,16.0,10.0,11.0
a1cb53bba48d0f315aed0019db5365fd,3150.0,62.0,20.0,40.0
1560f5f5d615cc9dca302b51d6a07799,350.0,16.0,16.0,16.0
28f2e74ecd7f12eab02ca9b3c2bd9c5f,1100.0,16.0,20.0,26.0
3b43f7794dc5da533ffd74ebfeccf539,600.0,25.0,30.0,25.0
1d09aabff70e391a553f6a105a55a2cb,4400.0,30.0,10.0,20.0
6ea6babb12521a80daebf65b6d0c864f,600.0,16.0,16.0,16.0
400a34a0f268b8c1d7e6dd793d8c7ee4,1100.0,60.0,15.0,15.0
8232a265a535c1f886b38335667be2a5,800.0,30.0,20.0,40.0
058755c380722a806fc5440093c2c5bf,1900.0,99.0,5.0,47.0
49366a8fab2e191239a143647474e7fc,350.0,23.0,12.0,12.0
dd2ab8097e36b7a1f348e87f9b22d09b,1950.0,62.0,12.0,12.0
408a59367613a62d59b6e3ca5ed58631,6400.0,18.0,53.0,51.0
4ee0872b98a6a08ce8c8b65e2502842d,100.0,17.0,3.0,12.0
3f679af5da935181333151fcf42d345a,2300.0,27.0,9.0,18.0
ece3f9ce600905d426c4a029517f0635,400.0,20.0,3.0,11.0
322b149a56769e166a6fc004f3181622,15100.0,59.0,20.0,38.0
ea012826f2cb04c6fd08522ca179302f,500.0,26.0,32.0,26.0
e766d04f4dd2f3b88523f2f67ab80e2d,3000.0,69.0,11.0,11.0
7c36efeb84ad73bad896d3b2c7a21e3d,300.0,16.0,2.0,11.0
0176bf7839ab4e611dc01cdc3ef6f4e4,1600.0,33.0,44.0,19.0
ba05e2861971098fc7ecd8162c23452a,900.0,22.0,7.0,17.0
f883c296edea388761ae3de2bc4870f3,200.0,16.0,2.0,20.0
214c80add802b5c5a3c4626879858fa3,1250.0,36.0,11.0,26.0
909b8b99af97c9cb9186efba9745c418,700.0,19.0,16.0,19.0
76265fc5cc76fc5f09534fb307605c10,1000.0,36.0,24.0,24.0
0cb9f521598f339ad6e6b41e34a1b169,450.0,17.0,5.0,12.0
bb8fb197bdc7f3b6ce2939b5be48b19e,550.0,22.0,9.0,22.0
2a297623570b5b309b789eb515e6de6f,900.0,35.0,35.0,35.0
0b0c04563408d8d1187cdbd6292a89fa,3400.0,20.0,50.0,40.0
6d5e112e2463a06aff546fff0765817f,200.0,16.0,5.0,20.0
9f2f03a7cc35b7c27e588388fa1e2252,700.0,20.0,8.0,14.0
8f1e43e0e3374ed8c84df748034d6179,1000.0,20.0,20.0,20.0
78bf5187c97bfbe16af4d7af39973bda,2200.0,40.0,40.0,30.0
1046440f587e8b22c047de8ab39095dc,500.0,55.0,10.0,45.0
f67d6f74c4699f7ccf3bd1c0786901c8,1000.0,55.0,3.0,11.0
a1f139c2feabac8b7a6d58dcac6ae0ee,5600.0,78.0,4.0,47.0
4b7690d7352318e41ae9594241ac4789,900.0,16.0,16.0,15.0
6a2961a3f5c85026ed1b3406a9ac27cd,10950.0,60.0,20.0,17.0
b41c5f811123dca8e1d68795f91fe9df,200.0,18.0,8.0,24.0
b4ec3ff71cc57caa8a1a0edf62a97dde,100.0,16.0,3.0,11.0
2cc7c90e4f016e696c34e817f09e658f,1000.0,41.0,30.0,30.0
4aa9d80ccc87b67668f804143617c43e,150.0,16.0,9.0,11.0
7cd6ba4cdd2990810313f9e049ec8c68,2300.0,50.0,10.0,50.0
8abc2d73b55855c07b6888d4b21b3da6,400.0,25.0,5.0,23.0
9a00058f48982cd587fccba20c2bdaf7,600.0,29.0,10.0,13.0
4daa4067268d95d34658a10bdc86f1af,550.0,16.0,16.0,16.0
57f202d5e0ed7a3a2d75e479e1579cfe,600.0,38.0,30.0,28.0
ffbceea72c6f921df4bb547275b9ca14,500.0,20.0,20.0,20.0
f59ff3f667dc8dc2b42117736585c1ba,100.0,16.0,9.0,11.0
c915ddfdd3e9d773e0939691e85f1d38,1200.0,30.0,20.0,25.0
8b550a4d1a4ced88dce0f9ff85887e79,750.0,22.0,12.0,33.0
fc2d17e60bdd3349a25f3ca6a802a91e,500.0,20.0,20.0,20.0
73de16cead7739484a26999628acfbd9,150.0,18.0,8.0,11.0
e899ac50ac0deba2b3098576cf516103,900.0,40.0,15.0,30.0
6e5505d60c1782977e099a8c0339a7b5,1200.0,20.0,15.0,15.0
78847bd862c4135f071d06fd92c008a9,350.0,20.0,35.0,20.0
335cea5bb277be8db0461ab24dea8268,100.0,16.0,6.0,11.0
59916437bc3183cc1d0e7150d8532bfd,250.0,16.0,2.0,20.0
94edefbf96e14b332fdb1f57f5935734,200.0,17.0,10.0,11.0
b1652b2223e060e0e6a04ae6dcde83ee,200.0,20.0,2.0,14.0
7eb96ea641252f20b26fd6878d009a1d,350.0,21.0,9.0,13.0
686720783308bdc2d3f1ead44aac0240,1200.0,75.0,12.0,12.0
ef79ec374ba852bbced7662285946619,350.0,16.0,2.0,20.0
a99b48b5e48dad4129ce5bb0cd079153,2550.0,35.0,9.0,33.0
fa1faf99691e04a296f0f8d11c58ac24,800.0,41.0,23.0,25.0
b819ed236b82096e16417593eda54f26,7700.0,18.0,64.0,40.0
66d18dd1fdf277e25912ab97c1391212,250.0,17.0,13.0,17.0
af3c32ffb86784d96ad53372364b9d3d,150.0,20.0,5.0,12.0
1c9cbabd608bca6300ab6b5708f47dc8,500.0,17.0,24.0,11.0
eb2d962076aa9c2485ef20775d7ca6b0,200.0,16.0,16.0,16.0
7ebc3bfa29ab6c9a874db7905872eb2f,100.0,16.0,8.0,11.0
3c9b086504359cdd1b32d32d4feca671,350.0,65.0,8.0,45.0
d88d701f11e14213198868c769856a38,1100.0,30.0,3.0,40.0
2b20fea9e605ca00e15ff83ff128dade,400.0,20.0,6.0,17.0
497b42e50a824d1d31940dac24224a72,400.0,16.0,11.0,11.0
bdcdac3808387127799361ff2ce69f06,500.0,22.0,16.0,16.0
517d4955ffcf9fbd2bb0beb193c81a42,900.0,45.0,15.0,16.0
277e5a33059abc0cda00fa1db8a8dc2e,7300.0,45.0,40.0,40.0
242e1933d9cb1c789d3c6a3f2d083ba0,5600.0,60.0,48.0,17.0
f7fa667a6b61aa22c87162434b71587b,600.0,60.0,16.0,20.0
b1acb7e8152c90c9619897753a75c973,200.0,20.0,15.0,15.0
89b983b95154e803c87bc6e56ac0edc7,1400.0,16.0,34.0,34.0
f921da19d229dad9bf3a94e86e7f7f32,5250.0,30.0,30.0,20.0
b26309a170c13aac40126a8ef3400e07,150.0,16.0,22.0,18.0
c77dfb9c5aa26053afa89e2f78e09719,150.0,18.0,9.0,11.0
752aa5bbc175624474d9dc15558755e1,600.0,40.0,5.0,30.0
c95e9ae597964b2c2e37ed5c5fc378fc,1100.0,25.0,15.0,15.0
b3af6df8f36460eadc69ee2310a440d0,22350.0,41.0,13.0,41.0
e89982d4c99a33861236cb1b4f996dec,1150.0,20.0,12.0,15.0
f4f20f082b033ee3aaff51af1ed25a5d,2250.0,16.0,18.0,16.0
e4d325bd1eea550509bdbbc5c3301fc1,500.0,16.0,16.0,16.0
983a67406e3e74f6b7b27168cf61d6d8,900.0,105.0,10.0,15.0
b5ea002c23c8a7206caa213ecd3eb06c,2300.0,33.0,44.0,19.0
17c092cc98bba142fa0168733da00d3b,200.0,18.0,3.0,11.0
3cf5cfc31b982215dbc7c61cd0bcabe2,400.0,21.0,4.0,28.0
1c0f467f1b818c11d23db8489362bac8,8350.0,40.0,20.0,30.0
10c217078aad380dadc5d17757bc91c5,250.0,30.0,20.0,20.0
f4e4b2101f8c3afd7b8a8546e9d706f4,150.0,27.0,13.0,17.0
f9549e7746c357cc4228720985abbab2,10200.0,32.0,32.0,36.0
03ad3d56b3ff5c2e942dd2db2c7484dd,150.0,16.0,13.5,11.0
afaaf6657364f16e960cc48c89abda3c,250.0,22.0,15.0,22.0
b8bc997cbd2232f0d2c3dd985cc8b025,1800.0,60.0,3.0,60.0
a50acd33ba7a8da8e9db65094fa990a4,3800.0,65.0,9.0,65.0
d29e5a0b39b09b0f48f685968cf4f833,300.0,40.0,8.0,30.0
cb606ee58d4f11da0e4b813f87f6fd46,150.0,24.0,2.0,17.0
0c6ebd37c6842a5adbcd801030ec1c29,400.0,54.0,6.0,11.0
321cea6c65a44a9abde31f677f976c63,1450.0,38.0,18.0,29.0
33a85d94302e1c6fd9890d9501cf05cb,850.0,28.0,13.0,25.0
88f723b1cc87199862c31b071276b0f5,900.0,35.0,15.0,15.0
42d2add84cc80443a8128adc87b6a958,600.0,20.0,15.0,15.0
a5f4a44a6b2871128407dc666bfff66b,1700.0,24.0,25.0,34.0
657aa59c6c58816ddc4f86c51a2759c9,600.0,25.0,30.0,25.0
8776ca0117daf03227870f2095f9b511,650.0,19.0,17.0,15.0
72f3781e31206029b40584266bb01799,900.0,33.0,9.0,38.0
5ae533eac9c0e93b3f89bc9aea079ed9,150.0,19.0,19.0,13.0
f5d8f4fbc70ca2a0038b9a0010ed5cb0,200.0,16.0,2.0,11.0
eedc20781b2e095ce09617ffc959e188,3600.0,40.0,10.0,30.0
1c56f826f3a1fdf255e3fb5fa7637d3e,200.0,16.0,3.0,12.0
66c90f4cad25235a5cefec966436ee34,550.0,17.0,17.0,17.0
448f0791c4d2fc5d250a401edfc208d4,500.0,21.0,12.5,15.0
da9d69931de91a2a5c50c10c6e709520,1400.0,18.0,16.0,26.0
6e7b19e0002ef60a984e2bc4d7c7b218,15700.0,42.0,75.0,42.0
c71e30e1285841f78393e11f76177675,150.0,16.0,17.0,22.0
1d24c180dcf6365fe1f3fc14c0cc589a,1850.0,45.0,15.0,35.0
9c3e26b41db239c14312aeaeb1e2abc9,200.0,25.0,15.0,20.0
0df7e044c6ba0f5ac8ccd9dcca015b3a,600.0,25.0,19.0,19.0
8c0c378bf3515c9c2543766389a5532c,150.0,20.0,12.0,12.0
4df4c7c48635ade7fc39e34dc57eeda4,2400.0,34.0,7.0,32.0
584d2812194b6a09a05bb9106009b473,14300.0,70.0,30.0,50.0
7be864c6decdcc486fdcd720b1a721c0,200.0,17.0,3.0,11.0
c72e18b3fe2739b8d24ebf3102450f37,8500.0,16.0,3.0,11.0
ea3da91e6ba865972f9344cb9265296b,10500.0,36.0,47.0,36.0
f027a7f215ea97926c427c5b0b313f9d,800.0,30.0,10.0,20.0
db34e1e6f14cc3755d9149fe8a1de9fd,1550.0,28.0,36.0,27.0
319a34188248a8d88d6734492636e66b,200.0,24.0,9.0,16.0
eb4520ee40616f70dbb6b99dac57ac56,1150.0,49.0,12.0,27.3
e09cef1f7f2bc3a9c9d996608944de19,1300.0,37.0,23.0,35.0
8340594577e768fdc5ceb3c3973a064b,450.0,16.0,5.0,20.0
d93e0523fc2cc1c5a81d432364ed2d06,950.0,49.0,7.0,39.0
f999054b306fee895e8d378522bf5c80,550.0,68.0,8.0,13.0
eb3bebdf9075a36e1a7b0706187a3655,1400.0,20.5,9.0,21.5
6dc18860905adba3a2d55fc1298f1701,600.0,20.0,10.0,15.0
54a1cd321f9288d8cd68d27b4dae9efe,500.0,20.0,13.0,15.0
0cc13a424dc207f8c4d3b26ea1cd384c,5300.0,27.0,47.0,27.0
4f107514719ce93597c8f0b9a312a6ff,11800.0,25.0,63.0,25.0
2f107c8edcee3550892afa4a1e12c64e,500.0,19.0,10.0,15.0
1e390870a9f8c28caf63b69d13d91a6f,800.0,20.0,12.0,37.0
95d0a6638a6e975feca32e90c15ce526,500.0,20.0,15.0,20.0
3224c13472391d58f101518203e145f9,500.0,16.0,12.0,22.0
c5038055690911ed8e218cceb07acdf8,3500.0,86.0,26.0,18.0
bd4b8ef786f95b66ded2f483293318ea,2200.0,45.0,15.0,35.0
d5045829630010e28ff74ad1d7205202,300.0,16.0,10.5,11.0
85171ad9bdc22ec45209fcc4d14f16ad,500.0,16.0,13.0,11.0
cec3fa4abdbdd55a39f113b211326dee,30000.0,41.0,91.0,41.0
61d4de5bc97fe391e6a42d7520a3551f,300.0,19.0,19.0,19.0
bdd7ae3003cbfd7704d3664e85201ba0,4600.0,60.0,20.0,29.0
9aa7ddfe6525f9fa77ace664d52ee791,500.0,16.0,16.0,22.0
e178e8610a35f4d6c9b0934fb5e20e85,950.0,16.0,2.0,11.0
717e96fd0fc2d06fe158982bce5e6a8f,1900.0,42.0,25.0,15.0
a8bf9a06bef0fe4106c1fc0df21a5eb6,1100.0,30.0,4.0,20.0
6ffccc089c964ffc65eb623f5acf4a1a,25500.0,48.0,44.5,55.5
df8951356a3ac20689379dffca179561,850.0,25.0,15.0,15.0
635b74f3dd5462e3c133b42cd9299fa2,200.0,16.0,20.0,16.0
15f56abcfc2bc155aa72a32be0500caa,300.0,16.0,17.0,16.0
bf72ee44d1a05c7d624252e576ace25b,600.0,17.0,20.0,13.0
42144c298c8f9ad629ad3342928c8a5f,950.0,34.0,7.0,32.0
87cd48887d6ee3f8949abcd17be7d99b,50.0,16.0,3.0,11.0
c852654d4c3cd30c5582bc69d5e456ef,2900.0,85.0,16.0,50.0
5840dc6e051b1a6974ff206c4c454afc,300.0,16.0,16.0,16.0
5bfc7506459ae2a7b4b573fe557a58e1,800.0,45.0,15.0,35.0
9fe5201316c8185058e8a4056e53cc78,550.0,20.0,10.0,14.0
b9775d8418a0f0dd37b53431e90572a5,200.0,27.0,5.0,20.0
24b73bfbbae23b718cea4e1efb2a76af,800.0,32.0,5.0,24.0
f1820e129077ed2b5eee633d7dc6fca1,650.0,16.0,16.0,22.0
48c50c7181ca1507017447595d399b8f,900.0,40.0,20.0,30.0
6e977cde2a0337143118241104822c00,27050.0,90.0,20.0,90.0
40263263ca0cba325e7d97ada30b8dc6,150.0,16.0,20.0,20.0
d74cff293606b10cc488bf29afb368ed,1050.0,31.0,11.0,26.0
8f3e68cbfd56c030ceed9696c2e78620,16650.0,55.0,50.0,55.0
8d15106f1709b2a5340c0141ec76144e,2700.0,40.0,15.0,40.0
9d18e250364614d6b1707b18e354a5f0,600.0,16.0,16.0,16.0
30011d8ee44c9842921cbc7c1445544e,400.0,19.0,9.0,27.0
c4c273fc9291c33a56ad3f006fe567e4,500.0,20.0,15.0,15.0
612e4aedc946db0cf1a5b9e1f2f81272,250.0,17.0,7.0,12.0
586767b4866eb690de111248e18d3909,150.0,24.0,7.0,14.0
231a397e0e1eb2a3614cf0352c7d943d,400.0,16.0,20.0,16.0
c075b8e131353552218860f1c421e4ef,1750.0,20.0,16.0,30.0
d1833b7b959fa2d25e6d970bda08f59e,5400.0,21.0,39.0,41.0
61d01171a3784bab50137290350e5332,500.0,25.0,15.0,15.0
0ff06f670421802f36a7082dc962c6fb,5700.0,60.0,20.0,40.0
2f045a2d0457b68c32cf190eb0f4429f,120.0,16.0,11.0,11.0
d72288453ab49712ceb70792884618cc,150.0,20.0,5.0,12.0
98de98bcd25120495ad55c516a11a531,1400.0,50.0,50.0,20.0
66122b7ff167774803377cb2b1af7799,8150.0,52.0,52.0,16.0
39c0f867b8567f91295186c270767552,300.0,22.0,14.0,22.0
56677610baf20ec5c96361f374b46153,450.0,16.0,12.0,12.0
0aabfb375647d9738ad0f7b4ea3653b1,150.0,16.0,12.0,12.0
4f25e5c4706d43e04c34566bfec175df,700.0,43.0,16.0,27.0
b296b1ee06b6739f8bc6b1d41d06dbe0,650.0,21.0,18.0,20.0
6a8631b72a2f8729b91514db87e771c0,100.0,17.0,6.0,11.0
29a0f402bfb08e1e4602102eea060d04,400.0,50.0,8.0,35.0
6d08eda2c1e3efb2170e4d3b42b5de47,400.0,16.0,11.0,11.0
abd7f7a1bd327a8f1f363abfc0f87391,100.0,17.0,3.0,12.0
122bedead6e7541d311e6e0ab3cf248f,1200.0,23.5,8.5,17.0
d2b0f9cd5e31ed47dbf92b157c0cda96,2350.0,62.0,10.0,22.0
d69f6af3cf4d8f65ae69b15108ad6fdc,100.0,16.0,16.0,16.0
d9a51912372ce82133d91ad4dccba508,500.0,28.0,15.0,20.0
bee760e5d1648771c6923cc199b11ba8,200.0,16.0,5.0,20.0
cd723bb1f712c95f811ea329f4a6e036,26700.0,48.0,78.0,38.0
6a2212e1ccf85c75b2b6f88d0f9e8389,1000.0,37.0,17.0,30.0
970cf7662c7fd49ded81e7a0ab1a85e9,100.0,17.0,3.0,12.0
8f3a1c2358138bedfb98645db449110c,350.0,16.0,11.0,20.0
3cf8d7db7dbaeb28f077151adfc59340,850.0,40.0,8.0,25.0
65ab7c6f0a27faa074489b102323639a,15200.0,40.0,60.0,40.0
e47a7897e9c361f0987589e654da2a87,1500.0,35.0,9.0,21.0
8d2597b69d4374f067b17eba13383a0e,250.0,18.0,9.0,12.0
